#T	M	U
2.089474	3565.600370	-7481.480000
2.114035	3522.935645	-7431.240000
2.126316	3472.221462	-7273.600000
2.138596	3446.510096	-7236.240000
2.163158	3433.959895	-7241.240000
2.150877	3385.658790	-7217.320000
2.175439	3315.311835	-7090.160000
2.200000	3250.358251	-7005.000000
2.187719	3291.459646	-7053.200000
2.212281	3170.935729	-6926.600000
2.224561	3026.092675	-6697.360000
2.261404	2805.057162	-6484.280000
2.236842	2910.634879	-6702.160000
2.249123	2906.369866	-6536.080000
2.310526	1564.289142	-5942.760000
2.273684	2694.290994	-6499.360000
2.298246	2222.419888	-6188.200000
2.285965	2268.899698	-6260.160000
2.347368	1023.894350	-5721.320000
2.322807	1779.030264	-6097.560000
2.335088	1258.846980	-5762.800000
2.359649	986.662800	-5556.560000
2.396491	929.360640	-5518.280000
2.384211	1040.443771	-5618.000000
2.371930	829.377188	-5450.120000
2.421053	901.336607	-5379.240000
2.408772	937.043179	-5304.760000
2.433333	895.269390	-5280.760000
2.445614	687.588249	-5300.440000
2.494737	349.122901	-4715.560000
2.457895	588.618926	-5086.360000
2.482456	501.529301	-4794.200000
2.470175	450.092924	-4972.920000
2.507018	287.044666	-4919.120000
2.543860	210.195718	-4631.240000
2.519298	411.875661	-4868.480000
2.531579	389.902449	-4767.640000
2.580702	385.993161	-4677.720000
2.568421	423.392111	-4718.000000
2.556140	402.728544	-4765.800000
2.592982	375.671452	-4620.360000
2.617544	334.376315	-4744.840000
2.642105	293.181923	-4754.160000
2.629825	238.525638	-4682.160000
2.605263	275.726023	-4386.440000
2.666667	222.403147	-4395.520000
2.654386	288.254471	-4542.000000
2.678947	226.390901	-4536.040000
2.691228	345.361723	-4372.600000
2.740351	535.493231	-4288.840000
2.703509	355.256809	-4240.880000
2.728070	153.216970	-4390.960000
2.715789	180.069320	-4176.800000
2.777193	218.494668	-4149.320000
2.764912	138.481046	-3910.280000
2.752632	433.238364	-4165.320000
2.789474	196.262274	-3974.400000
2.814035	263.754052	-4025.480000
2.801754	335.573479	-4137.880000
2.838596	326.007546	-3996.040000
2.826316	137.732204	-3888.840000
2.850877	227.167251	-3949.600000
2.863158	217.917507	-3952.000000
2.900000	212.066122	-3875.200000
2.875439	201.374775	-3853.200000
2.912281	291.481595	-3977.040000
2.887719	357.991676	-3806.480000
2.936842	247.642969	-3685.440000
2.924561	478.207946	-3765.280000
2.961404	160.629885	-3741.080000
2.949123	295.148031	-3952.920000
2.973684	251.755278	-3876.720000
2.985965	334.545363	-3789.520000
2.998246	178.562930	-3804.760000
3.022807	78.424741	-3536.160000
3.035088	323.243252	-3525.000000
3.047368	280.821224	-3622.600000
3.010526	168.637718	-3569.600000
3.059649	243.677738	-3601.520000
3.071930	338.525213	-3582.000000
3.084211	91.595633	-3628.840000
3.096491	378.717414	-3837.160000
3.108772	274.956215	-3208.920000
3.121053	361.393968	-3589.080000
3.133333	78.136803	-3479.520000
3.145614	317.915586	-3661.360000
3.157895	192.283125	-3463.320000
3.170175	116.922710	-3371.720000
3.182456	252.461086	-3607.880000
3.207018	106.919596	-3291.320000
3.219298	252.765583	-3396.400000
3.194737	199.968998	-3404.320000
3.231579	94.819618	-3309.760000
3.256140	116.909024	-3180.320000
3.268421	172.204297	-3013.880000
3.243860	85.756166	-3343.880000
3.280702	63.624524	-3514.240000
3.292982	63.867676	-3180.480000
3.305263	65.414066	-3042.240000
3.317544	92.067367	-3147.360000
3.329825	91.860329	-3494.720000
3.342105	126.283491	-3245.640000
3.366667	99.450088	-2996.320000
3.354386	96.658988	-3113.560000
3.378947	90.150541	-2977.040000
3.391228	186.818522	-3113.600000
3.428070	263.476754	-3066.560000
3.403509	233.690907	-3189.040000
3.415789	177.891765	-2974.600000
3.440351	143.893294	-2953.720000
3.452632	114.779963	-3070.920000
3.464912	113.578871	-2875.960000
3.477193	209.543217	-3067.080000
3.489474	91.850966	-3098.600000
3.501754	77.035576	-2839.400000
3.526316	192.222371	-3130.880000
3.514035	99.756704	-2904.520000
3.538596	321.490404	-3007.720000
3.550877	213.262092	-2765.360000
3.563158	163.521864	-2866.160000
3.575439	56.374462	-2981.360000
3.587719	186.743567	-2707.800000
3.600000	239.387635	-2859.200000
3.612281	66.500526	-2933.960000
3.624561	210.739080	-2669.240000
3.636842	351.959600	-3013.480000
3.649123	92.614038	-2784.600000
3.661404	113.614612	-2929.800000
3.673684	49.491818	-2951.680000
3.685965	157.962401	-2781.440000
3.710526	195.360794	-2666.400000
3.722807	56.611306	-2520.680000
3.698246	102.244217	-2763.520000
3.735088	183.094620	-2796.400000
3.771930	115.478483	-2770.360000
3.747368	167.920338	-2828.560000
3.759649	99.778555	-2710.000000
3.784211	103.891289	-2863.640000
3.808772	193.713913	-2451.280000
3.821053	93.618802	-2821.960000
3.796491	87.228206	-2626.560000
3.833333	173.648956	-2829.200000
3.857895	30.395394	-2593.560000
3.845614	186.646618	-2567.800000
3.870175	225.224066	-2601.200000
3.882456	31.174990	-2459.920000
3.919298	62.841388	-2677.280000
3.894737	30.800649	-2531.440000
3.907018	87.608675	-2537.680000
3.956140	153.814304	-2741.400000
3.931579	155.014064	-2353.720000
3.968421	116.440543	-2595.240000
3.943860	204.346666	-2532.000000
3.992982	278.560514	-2489.280000
4.017544	147.135448	-2478.040000
3.980702	54.149792	-2673.800000
4.005263	163.512079	-2479.440000
4.054386	223.848699	-2542.880000
4.078947	59.305312	-2484.560000
4.066667	32.756679	-2474.160000
4.042105	80.057979	-2537.080000
4.029825	116.125105	-2539.800000
4.103509	163.070782	-2529.320000
4.115789	28.160256	-2626.000000
4.128070	56.260110	-2566.560000
4.152632	67.960577	-2393.080000
4.091228	63.257569	-2402.320000
4.164912	93.881841	-2398.600000
4.189474	97.669852	-2400.720000
4.140351	83.274966	-2464.480000
4.177193	140.538109	-2389.080000
4.226316	60.655090	-2458.520000
4.238596	54.362119	-2224.120000
4.201754	44.760250	-2510.640000
4.214035	212.106200	-2398.640000
4.275439	296.004189	-2578.720000
4.250877	59.891569	-2148.120000
4.287719	37.672271	-2342.080000
4.312281	102.491365	-2252.440000
4.324561	49.117410	-2528.680000
4.336842	124.434240	-2323.480000
4.263158	211.036679	-2409.120000
4.300000	42.765874	-2291.040000
4.373684	62.314685	-2233.120000
4.385965	72.449155	-2257.240000
4.398246	53.204135	-2362.080000
4.349123	32.146539	-2379.880000
4.410526	121.049907	-2139.480000
4.361404	41.148998	-2271.960000
4.435088	70.706152	-2387.160000
4.459649	45.318429	-2288.320000
4.422807	104.622177	-2159.640000
4.496491	20.812496	-2461.840000
4.447368	46.322349	-2207.320000
4.471930	110.182031	-2223.760000
4.484211	62.477516	-2064.520000
4.521053	210.444102	-2407.800000
4.533333	129.470151	-2169.160000
4.545614	100.873386	-2177.400000
4.570175	105.452549	-2109.400000
4.582456	104.452094	-2197.000000
4.508772	92.755808	-2106.960000
4.619298	27.348126	-1918.280000
4.557895	27.531073	-2250.160000
4.594737	54.702834	-2145.880000
4.607018	48.509381	-2021.080000
4.631579	39.353780	-2020.200000
4.643860	123.884947	-2139.880000
4.656140	67.136279	-2040.600000
4.668421	65.329626	-2036.680000
4.680702	72.572171	-2075.120000
4.692982	20.755722	-1952.200000
4.705263	170.572448	-2063.520000
4.742105	30.120425	-2029.840000
4.754386	96.051028	-2045.520000
4.729825	49.253629	-1948.480000
4.717544	177.981123	-2290.520000
4.778947	116.269687	-2015.600000
4.791228	55.253235	-1880.080000
4.803509	63.368131	-2041.480000
4.766667	138.638811	-2213.480000
4.852632	38.996923	-1985.680000
4.840351	48.588476	-2105.560000
4.864912	126.600474	-1861.080000
4.828070	178.010674	-1967.960000
4.815789	37.145121	-2075.800000
4.914035	114.462046	-1877.200000
4.877193	84.197150	-1965.400000
4.901754	48.116525	-2231.520000
4.938596	35.868649	-2001.160000
4.950877	204.871472	-1888.720000
4.889474	78.021535	-1800.000000
4.926316	161.368398	-1881.840000
4.987719	16.029972	-1737.680000
5.000000	130.159441	-1856.840000
4.975439	61.092716	-1821.280000
4.963158	53.070519	-1862.360000
